instant,date,season,yr,mnth,hr,holiday,weekday,workingday,weather,weather_desc,temp,rain_1h,snow_1h,clouds_all,traffic_volume
21564,2018-03-01,2,3,3,5,0,4,1,Clear,sky is clear,-2.93,0.0,0.0,1,2872
21565,2018-03-01,2,3,3,6,0,4,1,Clear,sky is clear,-4.4,0.0,0.0,1,5703
21566,2018-03-01,2,3,3,7,0,4,1,Clear,sky is clear,-5.14,0.0,0.0,1,6275
21567,2018-03-01,2,3,3,8,0,4,1,Clear,sky is clear,-6.01,0.0,0.0,5,5728
21568,2018-03-01,2,3,3,9,0,4,1,Clear,sky is clear,-4.37,0.0,0.0,1,5419
21569,2018-03-01,2,3,3,10,0,4,1,Clear,sky is clear,-2.08,0.0,0.0,1,4555
21570,2018-03-01,2,3,3,11,0,4,1,Clear,sky is clear,-0.58,0.0,0.0,1,4875
21571,2018-03-01,2,3,3,12,0,4,1,Clear,sky is clear,1.08,0.0,0.0,1,5080
21572,2018-03-01,2,3,3,13,0,4,1,Clear,sky is clear,2.15,0.0,0.0,1,5210
21573,2018-03-01,2,3,3,14,0,4,1,Clear,sky is clear,3.2,0.0,0.0,1,5328
21574,2018-03-01,2,3,3,15,0,4,1,Clear,sky is clear,3.86,0.0,0.0,1,5952
21575,2018-03-01,2,3,3,16,0,4,1,Clear,sky is clear,4.21,0.0,0.0,5,6565
21576,2018-03-01,2,3,3,17,0,4,1,Clear,sky is clear,4.14,0.0,0.0,5,6236
21577,2018-03-01,2,3,3,18,0,4,1,Clear,sky is clear,3.29,0.0,0.0,5,4800
21578,2018-03-01,2,3,3,19,0,4,1,Clear,sky is clear,1.79,0.0,0.0,1,3709
21579,2018-03-01,2,3,3,20,0,4,1,Clear,sky is clear,0.36,0.0,0.0,5,3169
21580,2018-03-01,2,3,3,21,0,4,1,Clear,sky is clear,-1.06,0.0,0.0,1,2981
21581,2018-03-01,2,3,3,22,0,4,1,Clear,sky is clear,-2.36,0.0,0.0,1,2166
21582,2018-03-01,2,3,3,23,0,4,1,Clear,sky is clear,-3.5,0.0,0.0,1,1266
21583,2018-03-02,2,3,3,0,0,5,1,Clear,sky is clear,-4.94,0.0,0.0,1,644
21584,2018-03-02,2,3,3,1,0,5,1,Clear,sky is clear,-6.0,0.0,0.0,1,416
21585,2018-03-02,2,3,3,2,0,5,1,Mist,mist,-6.64,0.0,0.0,1,295
21586,2018-03-02,2,3,3,3,0,5,1,Mist,mist,-8.07,0.0,0.0,1,364
21587,2018-03-02,2,3,3,4,0,5,1,Mist,mist,-9.22,0.0,0.0,1,846
21588,2018-03-02,2,3,3,5,0,5,1,Mist,mist,-10.15,0.0,0.0,1,2670
21589,2018-03-02,2,3,3,6,0,5,1,Mist,mist,-11.8,0.0,0.0,1,5165
21590,2018-03-02,2,3,3,7,0,5,1,Mist,mist,-11.61,0.0,0.0,1,6497
21591,2018-03-02,2,3,3,8,0,5,1,Mist,mist,-11.21,0.0,0.0,75,5636
21592,2018-03-02,2,3,3,9,0,5,1,Mist,mist,-9.14,0.0,0.0,75,4945
21593,2018-03-02,2,3,3,10,0,5,1,Mist,mist,-6.48,0.0,0.0,1,4858
21594,2018-03-02,2,3,3,11,0,5,1,Mist,mist,-4.08,0.0,0.0,75,5171
21595,2018-03-02,2,3,3,12,0,5,1,Haze,haze,-1.5,0.0,0.0,1,5391
21596,2018-03-02,2,3,3,13,0,5,1,Clouds,broken clouds,0.93,0.0,0.0,75,5390
21597,2018-03-02,2,3,3,14,0,5,1,Clear,sky is clear,2.67,0.0,0.0,1,5692
21598,2018-03-02,2,3,3,15,0,5,1,Clouds,few clouds,3.53,0.0,0.0,20,6057
21599,2018-03-02,2,3,3,16,0,5,1,Clouds,few clouds,4.2,0.0,0.0,20,6730
21600,2018-03-02,2,3,3,17,0,5,1,Clouds,overcast clouds,4.0,0.0,0.0,90,6070
21601,2018-03-02,2,3,3,18,0,5,1,Clouds,overcast clouds,3.64,0.0,0.0,90,4954
21602,2018-03-02,2,3,3,19,0,5,1,Clouds,overcast clouds,3.07,0.0,0.0,90,3996
21603,2018-03-02,2,3,3,20,0,5,1,Clouds,overcast clouds,2.86,0.0,0.0,90,3551
21604,2018-03-02,2,3,3,21,0,5,1,Clouds,overcast clouds,2.47,0.0,0.0,90,3238
21605,2018-03-02,2,3,3,22,0,5,1,Clouds,overcast clouds,2.64,0.0,0.0,90,2453
21606,2018-03-02,2,3,3,23,0,5,1,Clouds,overcast clouds,2.35,0.0,0.0,90,1798
21607,2018-03-03,2,3,3,0,0,6,0,Clouds,overcast clouds,2.28,0.0,0.0,90,1516
21608,2018-03-03,2,3,3,1,0,6,0,Clouds,scattered clouds,1.93,0.0,0.0,40,751
21609,2018-03-03,2,3,3,2,0,6,0,Clear,sky is clear,1.29,0.0,0.0,1,497
21610,2018-03-03,2,3,3,3,0,6,0,Clouds,scattered clouds,1.07,0.0,0.0,40,365
21611,2018-03-03,2,3,3,4,0,6,0,Clouds,broken clouds,1.43,0.0,0.0,75,457
21612,2018-03-03,2,3,3,5,0,6,0,Clouds,broken clouds,1.71,0.0,0.0,75,686
21613,2018-03-03,2,3,3,6,0,6,0,Clouds,broken clouds,1.78,0.0,0.0,75,1174
21614,2018-03-03,2,3,3,7,0,6,0,Clouds,scattered clouds,1.71,0.0,0.0,40,2050
21615,2018-03-03,2,3,3,8,0,6,0,Clouds,broken clouds,2.21,0.0,0.0,75,3029
21616,2018-03-03,2,3,3,9,0,6,0,Clouds,broken clouds,2.93,0.0,0.0,75,3911
21617,2018-03-03,2,3,3,10,0,6,0,Clouds,scattered clouds,4.0,0.0,0.0,40,4598
21618,2018-03-03,2,3,3,11,0,6,0,Clear,sky is clear,4.86,0.0,0.0,1,4766
21619,2018-03-03,2,3,3,12,0,6,0,Clouds,broken clouds,5.06,0.0,0.0,75,5023
21620,2018-03-03,2,3,3,13,0,6,0,Clouds,broken clouds,6.0,0.0,0.0,75,5240
21621,2018-03-03,2,3,3,14,0,6,0,Clear,sky is clear,6.6,0.0,0.0,1,5040
21622,2018-03-03,2,3,3,15,0,6,0,Clouds,scattered clouds,6.93,0.0,0.0,40,4945
21623,2018-03-03,2,3,3,16,0,6,0,Clouds,scattered clouds,6.93,0.0,0.0,40,4855
21624,2018-03-03,2,3,3,17,0,6,0,Clouds,broken clouds,6.78,0.0,0.0,75,4837
21625,2018-03-03,2,3,3,18,0,6,0,Clouds,scattered clouds,6.35,0.0,0.0,40,4396
21626,2018-03-03,2,3,3,19,0,6,0,Clouds,scattered clouds,5.71,0.0,0.0,40,3817
21627,2018-03-03,2,3,3,20,0,6,0,Clouds,overcast clouds,5.33,0.0,0.0,90,3169
21628,2018-03-03,2,3,3,21,0,6,0,Clouds,broken clouds,5.06,0.0,0.0,75,3632
21629,2018-03-03,2,3,3,22,0,6,0,Clouds,overcast clouds,4.93,0.0,0.0,90,3148
21630,2018-03-03,2,3,3,23,0,6,0,Clouds,overcast clouds,4.66,0.0,0.0,90,1934
21631,2018-03-04,2,3,3,0,0,0,0,Clouds,overcast clouds,4.4,0.0,0.0,90,1216
21632,2018-03-04,2,3,3,1,0,0,0,Clouds,overcast clouds,3.73,0.0,0.0,90,756
21633,2018-03-04,2,3,3,2,0,0,0,Rain,light rain,3.53,0.0,0.0,90,543
21634,2018-03-04,2,3,3,3,0,0,0,Clouds,overcast clouds,3.29,0.0,0.0,90,351
21635,2018-03-04,2,3,3,4,0,0,0,Rain,light rain,3.0,0.0,0.0,90,299
21636,2018-03-04,2,3,3,5,0,0,0,Rain,moderate rain,2.69,0.0,0.0,90,431
21637,2018-03-04,2,3,3,6,0,0,0,Rain,light rain,2.2,0.0,0.0,90,733
21638,2018-03-04,2,3,3,7,0,0,0,Thunderstorm,proximity thunderstorm,1.93,0.0,0.0,90,1149
21639,2018-03-04,2,3,3,8,0,0,0,Rain,light rain,1.5,0.0,0.0,90,1840
21640,2018-03-04,2,3,3,9,0,0,0,Rain,light rain,1.57,0.0,0.0,90,2434
21641,2018-03-04,2,3,3,10,0,0,0,Rain,moderate rain,1.67,0.0,0.0,90,3193
21642,2018-03-04,2,3,3,11,0,0,0,Rain,light rain,1.8,0.0,0.0,90,3594
21643,2018-03-04,2,3,3,12,0,0,0,Rain,proximity shower rain,2.73,0.0,0.0,90,4241
21644,2018-03-04,2,3,3,13,0,0,0,Clouds,broken clouds,3.28,0.0,0.0,75,4328
21645,2018-03-04,2,3,3,14,0,0,0,Clouds,overcast clouds,3.8,0.0,0.0,90,4341
21646,2018-03-04,2,3,3,15,0,0,0,Clouds,overcast clouds,4.07,0.0,0.0,90,4226
21647,2018-03-04,2,3,3,16,0,0,0,Clouds,broken clouds,4.43,0.0,0.0,75,4537
21648,2018-03-04,2,3,3,17,0,0,0,Clouds,broken clouds,4.67,0.0,0.0,75,4093
21649,2018-03-04,2,3,3,18,0,0,0,Clouds,broken clouds,4.07,0.0,0.0,75,3910
21650,2018-03-04,2,3,3,19,0,0,0,Rain,light rain,4.0,0.0,0.0,75,2945
21651,2018-03-04,2,3,3,20,0,0,0,Clouds,broken clouds,3.8,0.0,0.0,75,3258
21652,2018-03-04,2,3,3,21,0,0,0,Clouds,overcast clouds,3.43,0.0,0.0,90,3017
21653,2018-03-04,2,3,3,22,0,0,0,Rain,moderate rain,3.5,0.0,0.0,90,1747
21654,2018-03-04,2,3,3,23,0,0,0,Rain,moderate rain,3.47,0.0,0.0,90,1138
21655,2018-03-05,2,3,3,0,0,1,1,Rain,light rain,2.67,0.0,0.0,90,703
21656,2018-03-05,2,3,3,1,0,1,1,Rain,light rain,2.4,0.0,0.0,90,471
21657,2018-03-05,2,3,3,2,0,1,1,Snow,light snow,1.85,0.0,0.0,90,391
21658,2018-03-05,2,3,3,3,0,1,1,Thunderstorm,proximity thunderstorm,1.64,0.0,0.0,90,486
21659,2018-03-05,2,3,3,4,0,1,1,Rain,light rain,1.71,0.0,0.0,90,976
21660,2018-03-05,2,3,3,5,0,1,1,Snow,light snow,1.71,0.0,0.0,90,2704
21661,2018-03-05,2,3,3,6,0,1,1,Snow,light snow,1.86,0.0,0.0,90,4879
21662,2018-03-05,2,3,3,7,0,1,1,Snow,light snow,1.87,0.0,0.0,90,5062
21663,2018-03-05,2,3,3,8,0,1,1,Snow,snow,1.67,0.0,0.0,90,4211
21664,2018-03-05,2,3,3,9,0,1,1,Snow,light shower snow,1.53,0.0,0.0,90,3780
21665,2018-03-05,2,3,3,10,0,1,1,Snow,light shower snow,1.64,0.0,0.0,90,3586
21666,2018-03-05,2,3,3,11,0,1,1,Snow,light snow,1.4,0.0,0.0,90,3611
21667,2018-03-05,2,3,3,12,0,1,1,Snow,light shower snow,2.0,0.0,0.0,90,3719
21668,2018-03-05,2,3,3,13,0,1,1,Clouds,overcast clouds,1.69,0.0,0.0,90,3682
21669,2018-03-05,2,3,3,14,0,1,1,Clouds,overcast clouds,1.71,0.0,0.0,90,3928
21670,2018-03-05,2,3,3,15,0,1,1,Snow,snow,0.86,0.0,0.0,90,4151
21671,2018-03-05,2,3,3,16,0,1,1,Snow,heavy snow,-0.43,0.0,0.0,90,3260
21672,2018-03-05,2,3,3,17,0,1,1,Snow,heavy snow,-1.06,0.0,0.0,90,1953
21673,2018-03-05,2,3,3,18,0,1,1,Snow,heavy snow,-1.22,0.0,0.0,90,1389
21674,2018-03-05,2,3,3,19,0,1,1,Snow,heavy snow,-1.5,0.0,0.0,90,1117
21675,2018-03-05,2,3,3,20,0,1,1,Snow,snow,-1.87,0.0,0.0,90,844
21676,2018-03-05,2,3,3,21,0,1,1,Snow,snow,-2.0,0.0,0.0,90,753
21677,2018-03-05,2,3,3,22,0,1,1,Snow,snow,-2.0,0.0,0.0,90,694
21678,2018-03-05,2,3,3,23,0,1,1,Snow,light snow,-1.79,0.0,0.0,90,599
21679,2018-03-06,2,3,3,0,0,2,1,Snow,light snow,-1.72,0.0,0.0,90,308
21680,2018-03-06,2,3,3,1,0,2,1,Snow,light snow,-1.72,0.0,0.0,90,242
21681,2018-03-06,2,3,3,2,0,2,1,Snow,light snow,-1.79,0.0,0.0,90,231
21682,2018-03-06,2,3,3,3,0,2,1,Snow,light snow,-1.87,0.0,0.0,90,335
21683,2018-03-06,2,3,3,4,0,2,1,Snow,light snow,-1.93,0.0,0.0,90,807
21684,2018-03-06,2,3,3,5,0,2,1,Snow,light snow,-1.87,0.0,0.0,90,2537
21685,2018-03-06,2,3,3,6,0,2,1,Snow,light snow,-1.8,0.0,0.0,90,4601
21686,2018-03-06,2,3,3,7,0,2,1,Snow,light snow,-2.0,0.0,0.0,90,4848
21687,2018-03-06,2,3,3,8,0,2,1,Snow,light snow,-1.72,0.0,0.0,90,4623
21688,2018-03-06,2,3,3,9,0,2,1,Snow,light snow,-1.64,0.0,0.0,90,4085
21689,2018-03-06,2,3,3,10,0,2,1,Snow,light snow,-1.57,0.0,0.0,90,3602
21690,2018-03-06,2,3,3,11,0,2,1,Snow,light snow,-1.13,0.0,0.0,90,3781
21691,2018-03-06,2,3,3,12,0,2,1,Snow,light snow,0.14,0.0,0.0,90,4037
21692,2018-03-06,2,3,3,13,0,2,1,Snow,light snow,0.0,0.0,0.0,90,4166
21693,2018-03-06,2,3,3,14,0,2,1,Clouds,overcast clouds,0.5,0.0,0.0,90,4671
21694,2018-03-06,2,3,3,15,0,2,1,Clouds,overcast clouds,0.4,0.0,0.0,90,5260
21695,2018-03-06,2,3,3,16,0,2,1,Clouds,overcast clouds,0.0,0.0,0.0,90,6420
21696,2018-03-06,2,3,3,17,0,2,1,Clouds,overcast clouds,-0.27,0.0,0.0,90,5874
21697,2018-03-06,2,3,3,18,0,2,1,Clouds,scattered clouds,-0.71,0.0,0.0,40,4400
21698,2018-03-06,2,3,3,19,0,2,1,Clear,sky is clear,-2.28,0.0,0.0,1,3188
21699,2018-03-06,2,3,3,20,0,2,1,Clear,sky is clear,-3.15,0.0,0.0,5,2600
21700,2018-03-06,2,3,3,21,0,2,1,Clear,sky is clear,-4.15,0.0,0.0,1,3415
21701,2018-03-06,2,3,3,22,0,2,1,Clear,sky is clear,-5.6,0.0,0.0,1,2587
21702,2018-03-06,2,3,3,23,0,2,1,Clear,sky is clear,-6.45,0.0,0.0,1,1144
21703,2018-03-07,2,3,3,0,0,3,1,Clear,sky is clear,-6.07,0.0,0.0,1,591
21704,2018-03-07,2,3,3,1,0,3,1,Clear,sky is clear,-6.21,0.0,0.0,1,376
21705,2018-03-07,2,3,3,2,0,3,1,Haze,haze,-7.58,0.0,0.0,1,247
21706,2018-03-07,2,3,3,3,0,3,1,Haze,haze,-8.35,0.0,0.0,90,378
21707,2018-03-07,2,3,3,4,0,3,1,Mist,mist,-9.78,0.0,0.0,40,921
21708,2018-03-07,2,3,3,5,0,3,1,Mist,mist,-10.89,0.0,0.0,40,2875
21709,2018-03-07,2,3,3,6,0,3,1,Mist,mist,-10.44,0.0,0.0,90,5670
21710,2018-03-07,2,3,3,7,0,3,1,Mist,mist,-11.15,0.0,0.0,90,6121
21711,2018-03-07,2,3,3,8,0,3,1,Mist,mist,-9.94,0.0,0.0,75,5896
21712,2018-03-07,2,3,3,9,0,3,1,Mist,mist,-9.65,0.0,0.0,75,5343
21713,2018-03-07,2,3,3,10,0,3,1,Clear,sky is clear,-8.47,0.0,0.0,1,4619
21714,2018-03-07,2,3,3,11,0,3,1,Clouds,scattered clouds,-6.28,0.0,0.0,40,4819
21715,2018-03-07,2,3,3,12,0,3,1,Clouds,scattered clouds,-5.15,0.0,0.0,40,4879
21716,2018-03-07,2,3,3,13,0,3,1,Clouds,few clouds,-3.65,0.0,0.0,20,5093
21717,2018-03-07,2,3,3,14,0,3,1,Clouds,few clouds,-3.47,0.0,0.0,20,5160
21718,2018-03-07,2,3,3,15,0,3,1,Clouds,few clouds,-2.62,0.0,0.0,20,5886
21719,2018-03-07,2,3,3,16,0,3,1,Clouds,few clouds,-2.62,0.0,0.0,20,6849
21720,2018-03-07,2,3,3,17,0,3,1,Clouds,few clouds,-3.15,0.0,0.0,20,5951
21721,2018-03-07,2,3,3,18,0,3,1,Clear,sky is clear,-3.43,0.0,0.0,5,4637
21722,2018-03-07,2,3,3,19,0,3,1,Clear,sky is clear,-4.6,0.0,0.0,1,3367
21723,2018-03-07,2,3,3,20,0,3,1,Clear,sky is clear,-6.33,0.0,0.0,5,3297
21724,2018-03-07,2,3,3,21,0,3,1,Clear,sky is clear,-8.19,0.0,0.0,5,2451
21725,2018-03-07,2,3,3,22,0,3,1,Clear,sky is clear,-9.0,0.0,0.0,1,1790
21726,2018-03-07,2,3,3,23,0,3,1,Clear,sky is clear,-9.65,0.0,0.0,1,1352
21727,2018-03-08,2,3,3,0,0,4,1,Clear,sky is clear,-9.92,0.0,0.0,1,545
21728,2018-03-08,2,3,3,1,0,4,1,Clear,sky is clear,-10.49,0.0,0.0,1,368
21729,2018-03-08,2,3,3,2,0,4,1,Clear,sky is clear,-10.92,0.0,0.0,1,260
21730,2018-03-08,2,3,3,3,0,4,1,Clear,sky is clear,-11.5,0.0,0.0,1,344
21731,2018-03-08,2,3,3,4,0,4,1,Clear,sky is clear,-11.5,0.0,0.0,1,887
21732,2018-03-08,2,3,3,5,0,4,1,Clear,sky is clear,-11.57,0.0,0.0,1,2788
21733,2018-03-08,2,3,3,6,0,4,1,Clear,sky is clear,-12.07,0.0,0.0,1,5661
21734,2018-03-08,2,3,3,7,0,4,1,Clear,sky is clear,-13.07,0.0,0.0,1,6280
21735,2018-03-08,2,3,3,8,0,4,1,Clear,sky is clear,-12.67,0.0,0.0,5,6042
21736,2018-03-08,2,3,3,9,0,4,1,Clear,sky is clear,-10.22,0.0,0.0,5,5221
21737,2018-03-08,2,3,3,10,0,4,1,Clear,sky is clear,-7.66,0.0,0.0,1,4669
21738,2018-03-08,2,3,3,11,0,4,1,Clear,sky is clear,-5.29,0.0,0.0,1,4922
21739,2018-03-08,2,3,3,12,0,4,1,Clear,sky is clear,-4.01,0.0,0.0,5,4946
21740,2018-03-08,2,3,3,13,0,4,1,Clear,sky is clear,-2.86,0.0,0.0,5,5117
21741,2018-03-08,2,3,3,14,0,4,1,Clear,sky is clear,-2.07,0.0,0.0,5,5349
21742,2018-03-08,2,3,3,15,0,4,1,Clear,sky is clear,-1.57,0.0,0.0,1,5983
21743,2018-03-08,2,3,3,16,0,4,1,Clear,sky is clear,-1.64,0.0,0.0,1,6738
21744,2018-03-08,2,3,3,17,0,4,1,Clear,sky is clear,-2.0,0.0,0.0,1,6200
21745,2018-03-08,2,3,3,18,0,4,1,Clear,sky is clear,-2.57,0.0,0.0,1,5136
21746,2018-03-08,2,3,3,19,0,4,1,Clear,sky is clear,-3.86,0.0,0.0,1,3509
21747,2018-03-08,2,3,3,20,0,4,1,Clear,sky is clear,-5.66,0.0,0.0,1,3565
21748,2018-03-08,2,3,3,21,0,4,1,Clouds,scattered clouds,-7.06,0.0,0.0,40,2951
21749,2018-03-08,2,3,3,22,0,4,1,Clouds,overcast clouds,-7.4,0.0,0.0,90,2759
21750,2018-03-08,2,3,3,23,0,4,1,Clouds,overcast clouds,-7.47,0.0,0.0,90,2179
21751,2018-03-09,2,3,3,0,0,5,1,Clouds,overcast clouds,-7.47,0.0,0.0,90,665
21752,2018-03-09,2,3,3,1,0,5,1,Clouds,overcast clouds,-6.86,0.0,0.0,90,415
21753,2018-03-09,2,3,3,2,0,5,1,Clouds,overcast clouds,-7.14,0.0,0.0,90,300
21754,2018-03-09,2,3,3,3,0,5,1,Clouds,overcast clouds,-7.0,0.0,0.0,90,389
21755,2018-03-09,2,3,3,4,0,5,1,Clouds,overcast clouds,-8.07,0.0,0.0,90,839
21756,2018-03-09,2,3,3,5,0,5,1,Clouds,broken clouds,-8.5,0.0,0.0,75,2711
21757,2018-03-09,2,3,3,6,0,5,1,Mist,mist,-9.86,0.0,0.0,1,5349
21758,2018-03-09,2,3,3,7,0,5,1,Mist,mist,-10.36,0.0,0.0,5,6520
21759,2018-03-09,2,3,3,8,0,5,1,Mist,mist,-10.6,0.0,0.0,1,5947
21760,2018-03-09,2,3,3,9,0,5,1,Mist,mist,-8.21,0.0,0.0,1,5174
21761,2018-03-09,2,3,3,10,0,5,1,Haze,haze,-5.67,0.0,0.0,1,4876
21762,2018-03-09,2,3,3,11,0,5,1,Clear,sky is clear,-3.27,0.0,0.0,1,5160
21763,2018-03-09,2,3,3,12,0,5,1,Clear,sky is clear,-1.72,0.0,0.0,1,5257
21764,2018-03-09,2,3,3,13,0,5,1,Clear,sky is clear,-0.4,0.0,0.0,1,5602
21765,2018-03-09,2,3,3,14,0,5,1,Clear,sky is clear,-0.07,0.0,0.0,1,5763
21766,2018-03-09,2,3,3,15,0,5,1,Clear,sky is clear,0.22,0.0,0.0,1,6001
21767,2018-03-09,2,3,3,16,0,5,1,Clear,sky is clear,0.86,0.0,0.0,1,6641
21768,2018-03-09,2,3,3,17,0,5,1,Clear,sky is clear,0.79,0.0,0.0,1,6062
21769,2018-03-09,2,3,3,18,0,5,1,Clouds,scattered clouds,0.14,0.0,0.0,40,5207
21770,2018-03-09,2,3,3,19,0,5,1,Clouds,scattered clouds,-2.0,0.0,0.0,40,3864
21771,2018-03-09,2,3,3,20,0,5,1,Clear,sky is clear,-3.64,0.0,0.0,1,3377
21772,2018-03-09,2,3,3,21,0,5,1,Clear,sky is clear,-4.66,0.0,0.0,1,3118
21773,2018-03-09,2,3,3,22,0,5,1,Clear,sky is clear,-5.53,0.0,0.0,1,2649
21774,2018-03-09,2,3,3,23,0,5,1,Clear,sky is clear,-6.59,0.0,0.0,1,2989
21775,2018-03-10,2,3,3,0,0,6,0,Clear,sky is clear,-6.35,0.0,0.0,1,1175
21776,2018-03-10,2,3,3,1,0,6,0,Clouds,broken clouds,-6.35,0.0,0.0,75,685
21777,2018-03-10,2,3,3,3,0,6,0,Clouds,overcast clouds,-5.99,0.0,0.0,90,358
21778,2018-03-10,2,3,3,4,0,6,0,Clouds,overcast clouds,-5.56,0.0,0.0,90,404
21779,2018-03-10,2,3,3,5,0,6,0,Clouds,overcast clouds,-4.99,0.0,0.0,90,696
21780,2018-03-10,2,3,3,6,0,6,0,Clouds,overcast clouds,-4.57,0.0,0.0,90,1242
21781,2018-03-10,2,3,3,7,0,6,0,Clouds,overcast clouds,-4.26,0.0,0.0,90,1911
21782,2018-03-10,2,3,3,8,0,6,0,Clouds,overcast clouds,-3.71,0.0,0.0,90,3100
21783,2018-03-10,2,3,3,9,0,6,0,Snow,light snow,-2.64,0.0,0.0,90,4057
21784,2018-03-10,2,3,3,10,0,6,0,Snow,light snow,-1.93,0.0,0.0,75,4476
21785,2018-03-10,2,3,3,11,0,6,0,Snow,light snow,-0.67,0.0,0.0,90,4732
21786,2018-03-10,2,3,3,12,0,6,0,Snow,light snow,0.27,0.0,0.0,90,5312
21787,2018-03-10,2,3,3,13,0,6,0,Clouds,broken clouds,1.07,0.0,0.0,75,4990
21788,2018-03-10,2,3,3,14,0,6,0,Rain,light rain,0.93,0.0,0.0,90,5404
21789,2018-03-10,2,3,3,15,0,6,0,Clouds,overcast clouds,1.36,0.0,0.0,90,5548
21790,2018-03-10,2,3,3,16,0,6,0,Clouds,overcast clouds,1.67,0.0,0.0,90,5194
21791,2018-03-10,2,3,3,17,0,6,0,Clouds,overcast clouds,1.43,0.0,0.0,90,5142
21792,2018-03-10,2,3,3,18,0,6,0,Clouds,overcast clouds,1.64,0.0,0.0,90,4776
21793,2018-03-10,2,3,3,19,0,6,0,Clouds,overcast clouds,1.07,0.0,0.0,90,4004
21794,2018-03-10,2,3,3,20,0,6,0,Clouds,overcast clouds,1.0,0.0,0.0,90,3223
21795,2018-03-10,2,3,3,21,0,6,0,Clouds,overcast clouds,0.69,0.0,0.0,90,3602
21796,2018-03-10,2,3,3,22,0,6,0,Clouds,overcast clouds,0.47,0.0,0.0,90,4040
21797,2018-03-10,2,3,3,23,0,6,0,Clouds,overcast clouds,0.22,0.0,0.0,90,2433
21798,2018-03-11,2,3,3,0,0,0,0,Snow,light snow,0.2,0.0,0.0,90,1662
21799,2018-03-11,2,3,3,1,0,0,0,Snow,light snow,0.29,0.0,0.0,90,975
21800,2018-03-11,2,3,3,3,0,0,0,Snow,light snow,-0.15,0.0,0.0,90,420
21801,2018-03-11,2,3,3,4,0,0,0,Mist,mist,-0.15,0.0,0.0,90,419
21802,2018-03-11,2,3,3,5,0,0,0,Snow,light snow,-0.71,0.0,0.0,90,490
21803,2018-03-11,2,3,3,6,0,0,0,Snow,light snow,-0.65,0.0,0.0,90,740
21804,2018-03-11,2,3,3,7,0,0,0,Snow,light snow,-0.79,0.0,0.0,75,1039
21805,2018-03-11,2,3,3,8,0,0,0,Snow,light snow,-0.64,0.0,0.0,90,1607
21806,2018-03-11,2,3,3,9,0,0,0,Mist,mist,-0.43,0.0,0.0,90,2559
21807,2018-03-11,2,3,3,10,0,0,0,Mist,mist,0.07,0.0,0.0,90,3400
21808,2018-03-11,2,3,3,11,0,0,0,Mist,mist,0.53,0.0,0.0,90,3810
21809,2018-03-11,2,3,3,12,0,0,0,Haze,haze,1.27,0.0,0.0,90,4339
21810,2018-03-11,2,3,3,13,0,0,0,Mist,mist,1.64,0.0,0.0,90,4840
21811,2018-03-11,2,3,3,14,0,0,0,Mist,mist,2.35,0.0,0.0,90,4749
21812,2018-03-11,2,3,3,15,0,0,0,Haze,haze,2.28,0.0,0.0,90,4396
21813,2018-03-11,2,3,3,16,0,0,0,Haze,haze,2.21,0.0,0.0,90,4242
21814,2018-03-11,2,3,3,17,0,0,0,Mist,mist,2.0,0.0,0.0,90,4068
21815,2018-03-11,2,3,3,18,0,0,0,Mist,mist,1.93,0.0,0.0,90,3571
21816,2018-03-11,2,3,3,19,0,0,0,Haze,haze,1.93,0.0,0.0,90,2939
21817,2018-03-11,2,3,3,20,0,0,0,Haze,haze,1.57,0.0,0.0,90,2546
21818,2018-03-11,2,3,3,21,0,0,0,Mist,mist,1.2,0.0,0.0,90,2118
21819,2018-03-11,2,3,3,22,0,0,0,Clouds,overcast clouds,1.06,0.0,0.0,90,1523
21820,2018-03-11,2,3,3,23,0,0,0,Clouds,overcast clouds,0.67,0.0,0.0,90,1000
21821,2018-03-12,2,3,3,0,0,1,1,Clouds,few clouds,-0.27,0.0,0.0,20,528
21822,2018-03-12,2,3,3,1,0,1,1,Clear,sky is clear,-1.13,0.0,0.0,1,360
21823,2018-03-12,2,3,3,2,0,1,1,Clear,sky is clear,-2.13,0.0,0.0,1,228
21824,2018-03-12,2,3,3,3,0,1,1,Mist,mist,-3.0,0.0,0.0,1,356
21825,2018-03-12,2,3,3,4,0,1,1,Clear,sky is clear,-4.0,0.0,0.0,1,851
21826,2018-03-12,2,3,3,5,0,1,1,Clear,sky is clear,-4.33,0.0,0.0,1,2742
21827,2018-03-12,2,3,3,6,0,1,1,Clear,sky is clear,-4.86,0.0,0.0,1,5331
21828,2018-03-12,2,3,3,7,0,1,1,Clear,sky is clear,-5.72,0.0,0.0,1,6336
21829,2018-03-12,2,3,3,8,0,1,1,Clear,sky is clear,-6.0,0.0,0.0,1,5668
21830,2018-03-12,2,3,3,9,0,1,1,Clear,sky is clear,-5.65,0.0,0.0,1,4693
21831,2018-03-12,2,3,3,10,0,1,1,Clear,sky is clear,-3.51,0.0,0.0,5,4213
21832,2018-03-12,2,3,3,11,0,1,1,Clear,sky is clear,-1.41,0.0,0.0,5,4265
21833,2018-03-12,2,3,3,12,0,1,1,Clear,sky is clear,0.14,0.0,0.0,1,4666
21834,2018-03-12,2,3,3,13,0,1,1,Clear,sky is clear,2.0,0.0,0.0,1,4748
21835,2018-03-12,2,3,3,14,0,1,1,Clear,sky is clear,3.0,0.0,0.0,5,4554
